Sample_number,Production_system,Scan_type,Freshness,X908.1,X914.294,X920.489,X926.683,X932.877,X939.072,X945.266,X951.46,X957.655,X963.849,X970.044,X976.238,X982.432,X988.627,X994.821,X1001.015,X1007.21,X1013.404,X1019.598,X1025.793,X1031.987,X1038.181,X1044.376,X1050.57,X1056.764,X1062.959,X1069.153,X1075.348,X1081.542,X1087.736,X1093.931,X1100.125,X1106.319,X1112.514,X1118.708,X1124.902,X1131.097,X1137.291,X1143.485,X1149.68,X1155.874,X1162.069,X1168.263,X1174.457,X1180.652,X1186.846,X1193.04,X1199.235,X1205.429,X1211.623,X1217.818,X1224.012,X1230.206,X1236.401,X1242.595,X1248.789,X1254.984,X1261.178,X1267.373,X1273.567,X1279.761,X1285.956,X1292.15,X1298.344,X1304.539,X1310.733,X1316.927,X1323.122,X1329.316,X1335.51,X1341.705,X1347.899,X1354.094,X1360.288,X1366.482,X1372.677,X1378.871,X1385.065,X1391.26,X1397.454,X1403.648,X1409.843,X1416.037,X1422.231,X1428.426,X1434.62,X1440.814,X1447.009,X1453.203,X1459.398,X1465.592,X1471.786,X1477.981,X1484.175,X1490.369,X1496.564,X1502.758,X1508.952,X1515.147,X1521.341,X1527.535,X1533.73,X1539.924,X1546.119,X1552.313,X1558.507,X1564.702,X1570.896,X1577.09,X1583.285,X1589.479,X1595.673,X1601.868,X1608.062,X1614.256,X1620.451,X1626.645,X1632.839,X1639.034,X1645.228,X1651.423,X1657.617,X1663.811,X1670.006,X1676.2
378320,STD,1,1,1.009323,0.9829293,0.9595183,0.9404246,0.9231998,0.9175395,0.9222568,0.9372515,0.9591841,0.9707261,0.9803063,0.9863466,0.9877902,0.9889005,0.9860843,0.9841158,0.9817571,0.9871637,0.9714238,0.9610772,0.9502575,0.9457518,0.9418517,0.9365997,0.9321967,0.9300934,0.9302742,0.9308714,0.9340398,0.9391189,0.9445163,0.9516492,0.9585798,0.9671209,0.9759948,0.9929464,1.015937,1.046382,1.079323,1.107033,1.126173,1.13914,1.14969,1.157113,1.162714,1.168204,1.17046,1.171704,1.171758,1.17104,1.168689,1.166808,1.164954,1.162782,1.160708,1.159259,1.157498,1.157324,1.158739,1.160591,1.163163,1.16741,1.172872,1.179407,1.187677,1.19759,1.208666,1.220261,1.232157,1.244093,1.255002,1.264406,1.27309,1.282218,1.290932,1.300142,1.31216,1.326383,1.341082,1.351717,1.358628,1.363974,1.367241,1.369648,1.371039,1.371835,1.373228,1.373953,1.374304,1.374525,1.374742,1.374617,1.37471,1.373966,1.374059,1.372754,1.371738,1.370526,1.369298,1.369485,1.370674,1.368822,1.365657,1.362804,1.361521,1.359368,1.358267,1.356656,1.355137,1.353863,1.351723,1.350524,1.348451,1.347135,1.345855,1.345203,1.343677,1.342776,1.341754,1.339818,1.338375,1.337148,1.335974,1.334471,1.332911
374485,2 stars,0,1,1.074066,1.034427,1.005722,0.9743757,0.9487785,0.9407256,0.9500294,0.9640666,0.9806051,1.001213,1.010524,1.01971,1.025319,1.027588,1.025686,1.022728,1.016639,1.018248,1.00605,0.9957914,0.9913404,0.9809285,0.9732019,0.96763,0.9636829,0.9611078,0.9595435,0.9617145,0.9645915,0.9690449,0.9750174,0.9816087,0.9902276,0.9963681,1.008359,1.02528,1.051261,1.087385,1.128278,1.162565,1.189807,1.208276,1.22404,1.234243,1.24249,1.249071,1.252703,1.255033,1.255759,1.254738,1.25323,1.251994,1.250279,1.249031,1.247733,1.246058,1.244877,1.244641,1.245096,1.247721,1.253066,1.258336,1.265529,1.276082,1.28775,1.301633,1.316987,1.334046,1.352005,1.36949,1.385507,1.399329,1.412139,1.423975,1.437377,1.4543,1.475708,1.500623,1.524884,1.546752,1.561311,1.57099,1.578213,1.582377,1.586575,1.590011,1.591845,1.593504,1.595097,1.595263,1.596578,1.597547,1.597637,1.5968,1.595373,1.594196,1.592432,1.591869,1.591216,1.591907,1.592581,1.588438,1.58441,1.580431,1.577434,1.576374,1.574033,1.572513,1.568647,1.566826,1.56424,1.562614,1.561806,1.560116,1.558469,1.55673,1.554779,1.553702,1.55154,1.550897,1.551101,1.550177,1.551009,1.552541,1.554568
378359,MAR,0,0,0.9926382,0.9500025,0.9173492,0.8925694,0.8705605,0.8606428,0.8661686,0.8785113,0.895237,0.9081208,0.9181259,0.9240554,0.9270766,0.9285476,0.9271135,0.9218866,0.9202392,0.9226225,0.907671,0.8984672,0.8909572,0.8828016,0.8765197,0.8705016,0.8670772,0.8634225,0.8631435,0.8639881,0.866685,0.8709883,0.8773637,0.8847145,0.8926613,0.9012233,0.9113868,0.929512,0.9533598,0.9860064,1.022024,1.052891,1.075349,1.091047,1.102122,1.11009,1.117039,1.123242,1.12756,1.12922,1.130169,1.129262,1.127391,1.126717,1.12521,1.123728,1.122899,1.121872,1.120534,1.120263,1.120904,1.123519,1.127576,1.132603,1.138957,1.14759,1.157831,1.169971,1.184785,1.200367,1.217042,1.234032,1.249225,1.263245,1.276162,1.289357,1.304944,1.324391,1.351716,1.388028,1.430823,1.472253,1.506012,1.532323,1.552427,1.567197,1.577421,1.584787,1.589822,1.593898,1.59634,1.598189,1.598022,1.595984,1.592998,1.58804,1.582774,1.57827,1.571086,1.564403,1.558573,1.553182,1.549742,1.54096,1.529901,1.520804,1.513076,1.506644,1.499129,1.49228,1.485468,1.480233,1.474754,1.469705,1.464863,1.459775,1.455978,1.452322,1.448445,1.445173,1.441821,1.439344,1.435774,1.434064,1.432246,1.432534,1.431816
377476,MAR,2,1,0.9918295,0.9574926,0.9290537,0.9058964,0.8880072,0.8841413,0.8866206,0.905246,0.9230742,0.9327522,0.9403566,0.9445929,0.947649,0.9495286,0.9490308,0.944514,0.9457168,0.9610844,0.9364491,0.9226021,0.9120457,0.9061803,0.900234,0.8947859,0.8902847,0.8870925,0.8870081,0.8878803,0.8916882,0.8964196,0.902281,0.9098337,0.9178197,0.9266292,0.9372802,0.9588993,0.9836714,1.013303,1.049182,1.079326,1.101584,1.117566,1.130265,1.138853,1.146766,1.152772,1.156417,1.15875,1.161308,1.161257,1.1586,1.155311,1.152025,1.149854,1.147339,1.145454,1.144214,1.144113,1.145058,1.146836,1.149867,1.154558,1.160885,1.169088,1.179307,1.190753,1.203575,1.21798,1.23249,1.246992,1.260594,1.272395,1.283537,1.294899,1.306831,1.319527,1.336223,1.360113,1.384546,1.405159,1.42059,1.432323,1.441302,1.448817,1.454236,1.458071,1.461321,1.462627,1.463318,1.463631,1.463649,1.462657,1.460652,1.45812,1.455842,1.452146,1.449829,1.446531,1.444594,1.443929,1.44568,1.440182,1.431946,1.425686,1.420842,1.417332,1.414373,1.410985,1.408271,1.40501,1.402661,1.400298,1.398062,1.395432,1.392465,1.390454,1.388403,1.386565,1.385026,1.383771,1.381935,1.381284,1.379661,1.378466,1.377995
378359,MAR,1,0,0.9748062,0.942041,0.9206301,0.8971996,0.8814989,0.878572,0.8849689,0.8980724,0.9118217,0.9261418,0.9341629,0.9361131,0.9400706,0.9396402,0.9383948,0.9368149,0.9368038,0.9475894,0.9279391,0.9152588,0.9111722,0.902373,0.8965792,0.8916923,0.8883064,0.884657,0.8847653,0.8863274,0.8884178,0.8941683,0.9001864,0.9068763,0.9136812,0.9208421,0.9320606,0.9503999,0.9713509,0.9967503,1.025595,1.050553,1.068986,1.082033,1.091028,1.098229,1.103855,1.108357,1.11068,1.113411,1.114586,1.113018,1.111257,1.108857,1.107581,1.105881,1.104568,1.104058,1.102861,1.10249,1.102698,1.103986,1.107047,1.111053,1.116426,1.122932,1.130264,1.138535,1.148439,1.159804,1.172114,1.184218,1.194393,1.202971,1.210694,1.21847,1.226908,1.23723,1.25174,1.269991,1.288705,1.30346,1.313119,1.319598,1.323899,1.327788,1.332436,1.336473,1.338481,1.339844,1.340128,1.338374,1.336719,1.335621,1.334951,1.334898,1.334747,1.33441,1.333195,1.330988,1.327511,1.325775,1.326365,1.321833,1.316969,1.314252,1.313028,1.312346,1.310388,1.307986,1.304118,1.299967,1.296308,1.292868,1.29103,1.290041,1.289888,1.290401,1.290413,1.289986,1.288752,1.286106,1.284007,1.282053,1.280195,1.280042,1.280392
378322,STD,0,1,0.9002761,0.852102,0.8172725,0.7886879,0.7667226,0.7589586,0.7645109,0.7837189,0.8056079,0.8237658,0.8351771,0.8417709,0.842249,0.8407482,0.8365031,0.8292825,0.8248067,0.8253382,0.8088291,0.7967241,0.7865024,0.7771897,0.7701467,0.7630579,0.7585395,0.7552826,0.7547939,0.7565831,0.7601162,0.7661955,0.7737477,0.7829962,0.7929307,0.8035142,0.8170856,0.8396336,0.8739049,0.9227192,0.9803263,1.030909,1.066708,1.090904,1.108491,1.122144,1.133693,1.142365,1.145949,1.146945,1.145542,1.142379,1.137886,1.134013,1.130959,1.127204,1.12439,1.121159,1.11837,1.118241,1.120131,1.124707,1.131307,1.140379,1.153006,1.169146,1.188859,1.213168,1.241308,1.272869,1.305754,1.338965,1.370876,1.398728,1.424502,1.45031,1.478862,1.513098,1.556778,1.607172,1.655179,1.691489,1.714232,1.72769,1.736948,1.743686,1.747952,1.75085,1.752981,1.754384,1.755434,1.756576,1.756539,1.756627,1.755431,1.753736,1.752524,1.749606,1.749135,1.746126,1.742886,1.743026,1.746649,1.741718,1.732289,1.72511,1.71866,1.713334,1.707997,1.702684,1.69798,1.693575,1.688512,1.684026,1.678894,1.674573,1.670372,1.666322,1.6625,1.658306,1.653653,1.648078,1.642889,1.640879,1.63807,1.636106,1.634836
377480,STD,2,0,0.9095319,0.8953001,0.8830447,0.8686163,0.8596297,0.8544766,0.8643162,0.866568,0.8748902,0.8866727,0.888681,0.8905823,0.8920079,0.8906583,0.8895881,0.8886546,0.8922991,0.9061025,0.8889117,0.8779833,0.878715,0.8705167,0.8653442,0.8638816,0.8619463,0.8596477,0.8587171,0.8602695,0.8614348,0.864063,0.8680054,0.8725365,0.8775768,0.8815816,0.8888239,0.901254,0.9116126,0.9244478,0.9393568,0.9519997,0.9607819,0.9667288,0.9713172,0.9746692,0.9778885,0.980043,0.9806476,0.9803806,0.9809745,0.9805529,0.979726,0.9786777,0.9771181,0.9749542,0.9744079,0.9744795,0.9744369,0.9746957,0.9741031,0.9739454,0.9746551,0.9754781,0.9778147,0.9822223,0.9864872,0.9906483,0.9942459,0.9974598,1.001154,1.005276,1.009802,1.014736,1.019482,1.02316,1.025839,1.028091,1.030952,1.034991,1.040071,1.044773,1.047234,1.048798,1.04944,1.049256,1.049191,1.049862,1.049913,1.051008,1.051786,1.051919,1.051718,1.05174,1.051141,1.051075,1.050924,1.05109,1.051762,1.052229,1.052116,1.052253,1.053964,1.052267,1.049456,1.048057,1.047798,1.048793,1.049232,1.049882,1.049361,1.048759,1.047305,1.045568,1.044648,1.043733,1.043509,1.043874,1.045064,1.046473,1.047616,1.04847,1.049938,1.05003,1.050065,1.050399,1.05063
377442,STD,1,0,1.065454,1.023289,0.9978302,0.9769617,0.9648672,0.9585662,0.958344,0.9766224,0.9953845,1.003874,1.017973,1.022456,1.025185,1.028726,1.026026,1.023423,1.023046,1.032516,1.012385,1.002577,0.9868175,0.9837413,0.9769878,0.9725273,0.9672669,0.9656758,0.9664671,0.9656481,0.968421,0.9736258,0.9802796,0.9885324,0.9967108,1.005466,1.014963,1.035834,1.061545,1.092591,1.128984,1.158188,1.177998,1.193279,1.203537,1.212263,1.219509,1.227272,1.23018,1.231237,1.230695,1.230594,1.228917,1.226492,1.22604,1.22543,1.223103,1.220862,1.219668,1.219561,1.22168,1.224015,1.226422,1.230978,1.236597,1.243403,1.252329,1.263038,1.275123,1.287821,1.299705,1.311556,1.322458,1.332866,1.342934,1.352128,1.361018,1.369277,1.381041,1.397223,1.412706,1.425057,1.433611,1.439478,1.444021,1.447081,1.448374,1.449449,1.451603,1.453047,1.454507,1.455577,1.455862,1.455173,1.454542,1.453017,1.451821,1.450652,1.449851,1.449409,1.44981,1.452032,1.454196,1.451178,1.446138,1.441385,1.439594,1.436162,1.436437,1.435462,1.434981,1.434212,1.432863,1.431332,1.429037,1.427251,1.424665,1.423333,1.422028,1.421741,1.422176,1.421773,1.422073,1.423369,1.422239,1.419752,1.419062
374479,ORG,1,0,0.9587551,0.9233644,0.8947063,0.8709146,0.8476333,0.8415812,0.8462958,0.8627297,0.8834082,0.8998991,0.9115844,0.9173732,0.92004,0.9220897,0.9193707,0.9164423,0.9101611,0.9059987,0.8988693,0.8903161,0.8823329,0.874631,0.8693908,0.8634012,0.8599228,0.8567433,0.8562305,0.8571918,0.8607078,0.8658453,0.8726761,0.8802124,0.888696,0.8962616,0.9059036,0.9223588,0.948506,0.985291,1.024687,1.058133,1.081621,1.099511,1.112386,1.122367,1.130866,1.137403,1.141471,1.142656,1.143438,1.143363,1.142169,1.140508,1.138823,1.136634,1.134629,1.132694,1.131707,1.131882,1.133255,1.135708,1.139204,1.144006,1.150603,1.159349,1.169891,1.182347,1.196488,1.2113,1.226159,1.240844,1.254303,1.265767,1.276,1.28617,1.297336,1.311521,1.329675,1.349689,1.370297,1.388047,1.40089,1.409794,1.415792,1.420298,1.424269,1.426942,1.428938,1.430014,1.4307,1.430691,1.430753,1.430421,1.429789,1.428903,1.428295,1.427047,1.425294,1.423492,1.420971,1.419282,1.417131,1.414655,1.412296,1.409216,1.406873,1.404854,1.403057,1.400968,1.399239,1.397354,1.395206,1.392854,1.391273,1.389228,1.387219,1.385776,1.384118,1.382936,1.381604,1.379992,1.379444,1.379361,1.378055,1.377747,1.377294
374476,1 Star,0,1,0.9094338,0.8700552,0.8379062,0.812609,0.7873762,0.7807507,0.7811989,0.7987072,0.8185837,0.8331435,0.8455042,0.8515897,0.8574632,0.8607842,0.8613199,0.8588546,0.8570795,0.8578228,0.8467451,0.8376658,0.8256641,0.8213881,0.8168694,0.8114867,0.8070565,0.8050486,0.8041471,0.8045669,0.8078657,0.8126517,0.8194187,0.8277847,0.8348612,0.8437027,0.8530869,0.8712687,0.8979647,0.9357073,0.9785784,1.016085,1.043473,1.064753,1.081547,1.094977,1.107153,1.115607,1.120626,1.122585,1.122623,1.122767,1.120843,1.120699,1.120217,1.11871,1.117068,1.114984,1.112712,1.112435,1.114247,1.117427,1.121636,1.128043,1.135615,1.145378,1.158665,1.174477,1.192653,1.212807,1.233241,1.253752,1.272853,1.289986,1.305708,1.320443,1.336805,1.356998,1.383143,1.415346,1.448914,1.476626,1.496762,1.510206,1.520349,1.528071,1.532849,1.537778,1.542081,1.544632,1.547034,1.548325,1.54856,1.548226,1.547966,1.54754,1.546638,1.545682,1.543655,1.540756,1.539226,1.538486,1.537672,1.533873,1.529836,1.525772,1.521877,1.517796,1.515453,1.511109,1.508509,1.506103,1.503421,1.500956,1.497801,1.494899,1.491922,1.490749,1.488101,1.485882,1.484258,1.480075,1.477817,1.477086,1.474638,1.471821,1.47107
377445,STD,2,1,0.9423767,0.9237669,0.9084781,0.8947513,0.8832908,0.8808132,0.8865303,0.8965724,0.9080038,0.9144793,0.9217028,0.9248317,0.9272741,0.9256889,0.9261474,0.9230871,0.924972,0.9383409,0.9189438,0.9086649,0.9038676,0.8973028,0.8920159,0.8894173,0.8857716,0.8839589,0.8839021,0.8841802,0.8867152,0.8901086,0.8946887,0.8995823,0.9051109,0.9109784,0.9182813,0.9333481,0.9483479,0.9658459,0.985517,1.002627,1.013189,1.021056,1.026454,1.030373,1.034734,1.038459,1.040344,1.041712,1.043035,1.04311,1.041137,1.038125,1.036072,1.034317,1.032496,1.031469,1.030669,1.030318,1.0304,1.03128,1.033018,1.034738,1.037014,1.040226,1.044396,1.049193,1.054285,1.059703,1.064985,1.069824,1.073949,1.077946,1.08233,1.086722,1.090657,1.094599,1.099658,1.105897,1.112633,1.117385,1.120401,1.123287,1.125442,1.127102,1.128138,1.129021,1.129691,1.129647,1.129676,1.129406,1.129197,1.12876,1.128619,1.127944,1.127535,1.127073,1.126361,1.125571,1.124739,1.125254,1.126456,1.12463,1.121894,1.120204,1.118593,1.11765,1.117045,1.116025,1.11522,1.114504,1.113553,1.112673,1.111931,1.110913,1.110181,1.109957,1.109224,1.10858,1.108004,1.106688,1.105755,1.105655,1.10524,1.104654,1.104517
377475,MAR,0,0,0.9682961,0.9289885,0.8979067,0.8696648,0.8515574,0.8427407,0.8534933,0.8703856,0.889855,0.9128934,0.9199753,0.9243829,0.9259539,0.9266727,0.9245024,0.9208807,0.9210472,0.929627,0.9068607,0.8922775,0.8831796,0.8729044,0.8665829,0.8600601,0.8565305,0.8524881,0.8507737,0.8529191,0.857125,0.8634822,0.8721111,0.8805831,0.8908088,0.9008122,0.9156199,0.9392463,0.9695137,1.010926,1.058362,1.099878,1.128749,1.147705,1.163593,1.174754,1.183545,1.190458,1.194408,1.196039,1.195991,1.194055,1.191457,1.188964,1.187039,1.184645,1.182258,1.180582,1.179025,1.179469,1.180646,1.183432,1.189263,1.195266,1.203756,1.216135,1.230683,1.247864,1.267262,1.287983,1.309293,1.330645,1.350046,1.367528,1.383772,1.399382,1.416367,1.434639,1.456816,1.483975,1.512018,1.533846,1.547988,1.55821,1.566499,1.572358,1.576941,1.580981,1.582813,1.585798,1.588381,1.589745,1.590874,1.590768,1.589533,1.589789,1.588608,1.586078,1.585045,1.58283,1.580941,1.583078,1.588057,1.583483,1.57529,1.569208,1.565368,1.562438,1.559064,1.556407,1.55303,1.550004,1.547039,1.544256,1.54189,1.538564,1.536696,1.533959,1.53129,1.528747,1.524975,1.520875,1.519458,1.517736,1.517137,1.517489,1.517336
378329,FR,1,1,1.008112,0.9758186,0.9531518,0.9327334,0.9198108,0.913885,0.9204161,0.9375901,0.9582173,0.9696288,0.9775094,0.9842896,0.986226,0.9881876,0.9867341,0.9852254,0.9842532,0.998558,0.9758275,0.9647219,0.9531818,0.9491282,0.9442781,0.9393972,0.9348871,0.9338849,0.9344237,0.9352455,0.9389468,0.9446669,0.9498332,0.9582253,0.9649615,0.974507,0.9848126,1.005607,1.02907,1.057313,1.090415,1.118982,1.138269,1.152746,1.162622,1.170247,1.176573,1.181237,1.184895,1.186157,1.186419,1.185849,1.184094,1.181702,1.180472,1.179608,1.178214,1.176532,1.175464,1.175587,1.176633,1.178168,1.181297,1.186444,1.192142,1.19911,1.207949,1.217466,1.228367,1.240348,1.252146,1.263833,1.27408,1.283536,1.292706,1.301477,1.309898,1.317425,1.326612,1.339279,1.35166,1.360196,1.365915,1.370295,1.374212,1.37762,1.379022,1.379867,1.380997,1.381139,1.38126,1.381944,1.382125,1.382228,1.382333,1.381917,1.381517,1.381142,1.380682,1.379449,1.379283,1.380769,1.384333,1.381746,1.377478,1.374957,1.373081,1.371652,1.371301,1.369248,1.368073,1.366995,1.365682,1.364792,1.363388,1.362495,1.361319,1.36048,1.359841,1.358724,1.358156,1.356811,1.356568,1.355635,1.354274,1.351646,1.350433
377464,MAR,0,1,0.9441188,0.9012777,0.8730833,0.8428407,0.8258616,0.8165852,0.823961,0.8394749,0.8574577,0.8762929,0.8833117,0.8866385,0.8883068,0.8871471,0.8850799,0.8815835,0.8811462,0.8908942,0.8678464,0.8522061,0.8441684,0.8346531,0.8267517,0.8201696,0.8164808,0.8132894,0.8115245,0.8133763,0.8162631,0.821862,0.829361,0.8378333,0.8472889,0.8566334,0.8700742,0.8931919,0.9215222,0.9597423,1.004924,1.043766,1.071719,1.089851,1.103402,1.114433,1.123767,1.130823,1.134682,1.136107,1.136693,1.134729,1.131799,1.128861,1.126344,1.123445,1.121088,1.118325,1.116321,1.116352,1.117468,1.120258,1.124905,1.130467,1.13861,1.149665,1.163011,1.179184,1.196976,1.215943,1.236025,1.25572,1.273662,1.289586,1.304361,1.319147,1.33404,1.350537,1.371845,1.397306,1.423776,1.445164,1.457881,1.466745,1.473155,1.477208,1.480802,1.482798,1.483882,1.485026,1.486308,1.486274,1.4858,1.485426,1.483926,1.483234,1.481568,1.479317,1.477913,1.477053,1.475514,1.476889,1.482067,1.477875,1.469257,1.463481,1.459593,1.457165,1.454139,1.451733,1.448827,1.44637,1.443922,1.441658,1.440415,1.437901,1.436194,1.434597,1.432769,1.431261,1.42984,1.428452,1.426939,1.425717,1.425492,1.426218,1.428205
377471,MAR,2,1,1.074449,1.064616,1.094401,1.032767,1.021464,0.9931833,1.065665,1.035512,1.006337,1.072039,1.052293,1.043354,1.047065,1.02703,1.034881,1.029212,1.042944,1.065028,1.041388,1.014655,1.071929,1.023376,1.007921,1.005531,1.016138,0.9989438,0.9852245,0.9962291,0.9962937,0.9993472,1.008207,1.006592,1.014397,1.010078,1.038358,1.041399,1.039041,1.05101,1.059946,1.071899,1.086118,1.087248,1.089691,1.092265,1.094566,1.097337,1.095832,1.097995,1.103226,1.095549,1.097993,1.095192,1.092881,1.088536,1.088084,1.090615,1.08982,1.090385,1.083844,1.084486,1.090325,1.085197,1.084156,1.092641,1.094713,1.09917,1.102496,1.1031,1.106759,1.10718,1.107545,1.110776,1.113747,1.116887,1.120257,1.124303,1.126647,1.126074,1.126643,1.133492,1.1354,1.135748,1.136869,1.132969,1.133268,1.136247,1.13284,1.1332,1.135731,1.134784,1.134701,1.136216,1.133927,1.136751,1.13465,1.133397,1.133088,1.135199,1.133084,1.133358,1.138728,1.137984,1.132117,1.130385,1.129128,1.133475,1.129616,1.132056,1.12981,1.129518,1.128597,1.12698,1.12959,1.126068,1.127886,1.126409,1.126877,1.12746,1.125644,1.128544,1.130226,1.126952,1.133017,1.141545,1.14589
372748,1 Star,2,0,1.039464,1.02535,1.037102,1.002921,0.9881655,0.9708688,1.004052,0.9929872,0.9835196,1.018293,1.018767,1.013116,1.017551,1.011083,1.011732,1.00996,1.011627,1.014115,1.006773,0.9946197,1.024933,0.9953133,0.9868582,0.9842294,0.9875075,0.9779423,0.9725276,0.9774469,0.9770989,0.9795941,0.9838481,0.9833604,0.9884534,0.9860165,0.9999807,1.00206,1.006437,1.018094,1.027566,1.037423,1.04559,1.049253,1.051959,1.054698,1.056134,1.057519,1.057216,1.058478,1.061172,1.057903,1.058855,1.056486,1.054839,1.052853,1.05286,1.053311,1.052452,1.052716,1.049966,1.049689,1.051679,1.050032,1.05087,1.056214,1.057649,1.059608,1.062566,1.064857,1.067437,1.068158,1.068928,1.071744,1.074837,1.076741,1.078045,1.080111,1.083032,1.084738,1.086766,1.08976,1.090277,1.091107,1.093434,1.093205,1.093762,1.094564,1.092832,1.09331,1.095226,1.095144,1.094722,1.095027,1.094367,1.096216,1.09613,1.095654,1.095461,1.095868,1.094287,1.094028,1.095731,1.095548,1.093137,1.092605,1.092302,1.094491,1.092921,1.094461,1.093204,1.092428,1.091619,1.090659,1.09204,1.090853,1.091801,1.090965,1.091035,1.091028,1.090485,1.093417,1.096545,1.097472,1.10183,1.106745,1.109193
377478,STD,2,1,1.043744,1.023828,1.013772,0.9912024,0.9733496,0.965623,0.9783562,0.9835148,0.9911885,1.012519,1.014078,1.017927,1.020537,1.01853,1.019501,1.016885,1.02186,1.033333,1.012295,0.998178,0.9992794,0.9875728,0.9822348,0.9770227,0.974668,0.9706053,0.9667728,0.9682775,0.9698997,0.9727213,0.9768491,0.9800828,0.985333,0.989702,0.9990878,1.01138,1.024607,1.042441,1.061343,1.078009,1.090337,1.098345,1.103941,1.108503,1.112776,1.116023,1.117608,1.119728,1.121465,1.120614,1.120205,1.118283,1.115988,1.113887,1.112936,1.111936,1.110614,1.110568,1.109614,1.11013,1.11271,1.11339,1.115214,1.119263,1.122836,1.127682,1.132885,1.137385,1.14271,1.147092,1.150733,1.155186,1.158997,1.162963,1.166832,1.170635,1.175501,1.180373,1.186561,1.191728,1.194718,1.197144,1.19912,1.199811,1.200854,1.201835,1.201936,1.202411,1.202977,1.202802,1.20256,1.202559,1.201832,1.20226,1.201426,1.200881,1.200496,1.200803,1.199936,1.200539,1.202767,1.201528,1.198201,1.196087,1.194991,1.194768,1.193991,1.193555,1.192618,1.192041,1.191314,1.190587,1.190957,1.189652,1.189295,1.188856,1.188814,1.188292,1.18794,1.18764,1.187585,1.187,1.187165,1.187992,1.188125
377466,MAR,2,1,0.8646199,0.841805,0.8219957,0.8111165,0.8012469,0.7996331,0.7985439,0.8139974,0.8326798,0.8389683,0.8466252,0.8496594,0.851018,0.852308,0.849301,0.8489922,0.8481317,0.8624105,0.8394368,0.8292282,0.8132072,0.8126138,0.8088724,0.8038751,0.7987118,0.7977367,0.7983235,0.7980149,0.8005372,0.8042877,0.8092728,0.8153505,0.8217424,0.8291777,0.8360186,0.8537924,0.8734459,0.8946339,0.920113,0.9411898,0.9534855,0.9632568,0.9710057,0.9764377,0.9805927,0.9848517,0.9869094,0.9883606,0.9888069,0.9895529,0.9871995,0.984363,0.9821211,0.9801286,0.978304,0.9760336,0.9751663,0.9746781,0.9757769,0.9764951,0.9773362,0.9806066,0.9843304,0.9883044,0.993986,1.000019,1.007044,1.014842,1.021908,1.029474,1.03631,1.042082,1.047807,1.053532,1.058636,1.063443,1.070215,1.079502,1.087979,1.093208,1.096323,1.098801,1.100977,1.103099,1.104014,1.104197,1.105326,1.105325,1.104964,1.105119,1.105072,1.105005,1.105441,1.105127,1.105451,1.105614,1.105477,1.104599,1.10466,1.105627,1.107419,1.105607,1.103198,1.101305,1.100283,1.098662,1.098681,1.097053,1.096694,1.095929,1.094697,1.093744,1.092814,1.09253,1.091024,1.090571,1.089658,1.089044,1.08858,1.08719,1.086306,1.085741,1.083027,1.079785,1.077232
378344,CF,2,1,1.069922,1.058221,1.050723,1.038915,1.035162,1.036557,1.039987,1.050257,1.052831,1.066037,1.067562,1.066024,1.070077,1.068374,1.068704,1.06757,1.075711,1.102248,1.071326,1.058822,1.055634,1.051001,1.048055,1.047087,1.045144,1.042957,1.04224,1.044374,1.046009,1.048832,1.051225,1.054621,1.057808,1.061214,1.066916,1.081907,1.088383,1.094571,1.103793,1.111925,1.118418,1.121997,1.124552,1.126948,1.128537,1.130762,1.131283,1.131698,1.133174,1.133082,1.131536,1.130416,1.12915,1.127782,1.127398,1.126925,1.126318,1.125892,1.125545,1.125597,1.126099,1.127041,1.128648,1.130859,1.132718,1.134554,1.1367,1.138889,1.141172,1.143251,1.145298,1.148069,1.15093,1.153453,1.154792,1.154997,1.155487,1.157344,1.159875,1.161107,1.161356,1.162063,1.162919,1.163491,1.163749,1.163743,1.163497,1.163565,1.163551,1.163669,1.163816,1.1643,1.164777,1.164895,1.164794,1.164789,1.164529,1.164144,1.164156,1.165879,1.169143,1.167993,1.165074,1.163524,1.162816,1.162898,1.162446,1.162133,1.1612,1.16095,1.160366,1.159851,1.159863,1.159491,1.15929,1.159084,1.158991,1.158966,1.158948,1.158478,1.158398,1.158135,1.15783,1.157556,1.158058
